dateTime,measureValue,unit,unitSymbol,deviceId,measureType
2020-04-28 17:37:46,1480,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:57,1399,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:53,3240,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:10,2740,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:02,3123,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:10,3185,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:20,1541,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:20,1413,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:29,3092,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:56,3121,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:33,1424,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:26,1367,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:40,1390,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:51,3169,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:43,2824,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:43,1636,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:54,1619,MegaWatts,MW,dev-6,Output
2020-04-28 17:45:16,2709,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:17,2860,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:53,3044,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:58,3222,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:00,1444,MegaWatts,MW,dev-10,Output
2020-04-29 16:00:58,1488,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:24,1487,MegaWatts,MW,dev-5,Output
2020-04-28 17:44:24,2714,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:22,2929,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:23,1441,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:41,2841,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:45:12,1576,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:06,1427,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:12,1358,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:34,3287,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-05-01 18:34:12,1512,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:17,2831,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:41:58,1420,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:17,1572,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:53,2732,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:46:34,1386,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:42,1385,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:13,2874,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:18,2977,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:05,1414,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:15,1370,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:38,1595,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:24,3248,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:41:47,1468,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:37,2897,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:50,1615,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:31,2809,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:46:11,1623,MegaWatts,MW,dev-1,Output
2020-04-29 16:01:06,1406,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:58,1605,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:23,1540,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:02,1452,MegaWatts,MW,dev-3,Output
2020-04-28 17:41:04,1528,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:31,1451,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:06,1469,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:22,1420,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:32,2717,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:11,1357,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:48,3022,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:22,1454,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:58,1554,MegaWatts,MW,dev-8,Output
2020-04-28 17:43:53,3093,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:03,4036,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:23,2871,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:40:33,1623,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:14,2742,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:45:38,2966,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:08,3029,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:17,1525,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:57,1369,MegaWatts,MW,dev-8,Output
2020-04-28 17:46:20,2952,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:07,1512,MegaWatts,MW,dev-8,Output
2020-04-28 17:42:16,1366,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:49,1614,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:50,1486,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:10,2758,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:58,1547,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:51,2706,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:04,1449,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:13,3060,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:13,1637,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:27,1536,MegaWatts,MW,dev-7,Output
2020-04-28 17:44:46,3015,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:13,2920,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:34,1433,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:11,1577,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:54,3100,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:51,1485,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:42,1566,MegaWatts,MW,dev-7,Output
2020-04-28 17:40:43,2964,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:02,2863,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:29,3188,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:54,4322,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:53,1428,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:28,1466,MegaWatts,MW,dev-6,Output
2020-05-01 18:34:18,1529,MegaWatts,MW,dev-4,Output
2020-05-01 18:34:05,1579,MegaWatts,MW,dev-10,Output
2020-04-28 17:44:43,1572,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:44,1432,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:17,1507,MegaWatts,MW,dev-7,Output
2020-04-29 15:56:47,1514,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:30,1544,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:08,1556,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:37,1408,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:26,2942,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:35:00,1499,MegaWatts,MW,dev-8,Output
2020-04-28 17:37:01,3055,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:20,1357,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:31,1515,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:56,3150,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:37,2938,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:36,3252,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:41:00,1410,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:37,1535,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:15,1571,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:28,3044,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:23,1397,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:32,2764,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:10,2700,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:43:27,1432,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:24,1418,MegaWatts,MW,dev-8,Output
2020-04-29 16:00:36,1649,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:49,4138,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:40:42,1625,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:45,3181,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:45,2783,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:22,2948,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:22,1418,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:45,2944,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:55,1374,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:06,2856,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:45,3187,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:55,2839,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:24,3253,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:00,1405,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:51,2714,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:41,1570,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:30,3146,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:28,3256,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:39,2884,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:39:00,2738,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:35:03,3253,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:39:16,1642,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:05,3149,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:45,3279,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:44:26,2740,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:14,1460,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:11,1513,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:41,2904,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:14,2934,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:46,1374,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:04,3145,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:37:12,1441,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:53,3136,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:44:57,3128,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:47,3233,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:04,3126,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:46,3090,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:49,924,MegaWatts,MW,dev-3,Output
2020-05-01 18:33:27,1613,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:28,1609,MegaWatts,MW,dev-5,Output
2020-04-28 17:37:45,1530,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:04,1629,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:32,2921,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:52,3115,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:58,1540,MegaWatts,MW,dev-4,Output
2020-04-28 17:39:35,4325,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:34,3024,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:02,2881,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:52,2997,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:36,3297,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:42:54,1513,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:57,1534,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:25,1355,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:37,2972,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:35,1364,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:13,2821,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:31,2850,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:03,1561,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:40,2820,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:12,3229,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:38:33,1617,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:16,2935,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:40,1628,MegaWatts,MW,dev-3,Output
2020-04-28 17:45:33,3153,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:13,2865,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:15,3116,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:11,3120,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:42:43,1636,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:24,3022,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:04,1591,MegaWatts,MW,dev-9,Output
2020-04-28 17:40:19,1444,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:00,1414,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:34,1498,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:53,1494,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:11,1557,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:29,1596,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:47,3253,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:13,2902,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:58,3082,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:41:45,1645,MegaWatts,MW,dev-2,Output
2020-04-28 17:36:58,2930,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:09,3190,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:14,1518,MegaWatts,MW,dev-3,Output
2020-05-01 18:34:49,943,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:55,3929,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:27,1354,MegaWatts,MW,dev-10,Output
2020-04-28 17:37:25,1597,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:55,2781,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:46:38,1567,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:01,1456,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:25,3108,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:13,3004,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:39,2850,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:36:58,3169,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:33,2931,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:34,3072,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:39:23,3285,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:01,1400,MegaWatts,MW,dev-4,Output
2020-04-28 17:43:54,1630,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:35,1415,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:00,1622,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:43,1383,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:02,2816,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:46:46,1543,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:54,1608,MegaWatts,MW,dev-9,Output
2020-04-28 17:42:02,2995,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:23,1614,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:47,1555,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:18,3283,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:27,2745,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:34,1374,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:35,1393,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:57,1386,MegaWatts,MW,dev-10,Output
2020-05-01 18:35:01,2880,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:47:01,1605,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:08,1581,MegaWatts,MW,dev-5,Output
2020-05-01 18:33:53,2924,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:37:11,3274,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:31,1604,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:25,3092,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:30,1539,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:02,1595,MegaWatts,MW,dev-2,Output
2020-04-29 15:56:49,1513,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:37,956,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:53,2983,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:56,1489,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:41,2812,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:43,1580,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:33,1423,MegaWatts,MW,dev-8,Output
2020-04-28 17:39:32,1503,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:36,3028,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:25,2764,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:32,2723,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:58,1619,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:34,1523,MegaWatts,MW,dev-5,Output
2020-05-01 18:33:51,1569,MegaWatts,MW,dev-9,Output
2020-04-28 17:40:26,1381,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:54,1603,MegaWatts,MW,dev-8,Output
2020-05-01 18:34:22,1445,MegaWatts,MW,dev-3,Output
2020-05-01 18:33:58,2716,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:06,1643,MegaWatts,MW,dev-3,Output
2020-04-28 17:46:24,1622,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:09,2944,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:47,2755,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:48,1598,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:02,1383,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:48,2715,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:28,3270,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:07,2913,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:39:52,1505,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:16,3222,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:39,3077,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:35:02,3226,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:50,1386,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:08,1400,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:51,2818,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:29,3119,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:52,1462,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:49,1431,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:21,2827,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:56,1411,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:12,2819,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:52,2882,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:34,1599,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:49,915,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:00,2783,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:40:24,1617,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:57,2709,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:51,3147,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:40,3042,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:14,1645,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:27,1394,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:22,3268,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:59,3112,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:16,1534,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:49,2956,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:14,1582,MegaWatts,MW,dev-7,Output
2020-05-01 18:34:00,1388,MegaWatts,MW,dev-5,Output
2020-04-28 17:40:53,3044,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:08,2800,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:21,1361,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:09,3230,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:08,1566,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:41,1553,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:58,1448,MegaWatts,MW,dev-10,Output
2020-04-28 17:43:26,1472,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:46,1352,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:20,1392,MegaWatts,MW,dev-2,Output
2020-04-28 17:47:13,3107,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:22,1507,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:19,1476,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:17,1453,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:57,3251,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:55:14,1615,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:13,3056,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:19,2754,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:58,3199,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:24,2976,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:50,3272,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:50,2781,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:37:25,2912,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:41,3003,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:37:09,1514,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:57,1545,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:33,2751,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:24,1428,MegaWatts,MW,dev-7,Output
2020-04-28 17:42:09,3220,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:40,3263,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:38:12,2909,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:12,2864,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:49,4092,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-05-01 18:34:59,2789,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-05-01 18:33:59,3061,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:42:29,918,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:04,3015,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:46,2729,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:11,3216,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:10,3246,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:53,2904,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:55:19,1383,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:10,1616,MegaWatts,MW,dev-3,Output
2020-04-28 17:41:21,1625,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:41,2974,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:35,2781,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:12,1401,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:56,2871,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:16,1559,MegaWatts,MW,dev-8,Output
2020-04-28 17:38:02,2888,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:29,1567,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:35,1412,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:39,1376,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:16,3112,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:34,2738,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:55,3183,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:42:22,1514,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:13,2829,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:44:08,3194,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 15:55:21,3042,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:55:11,2730,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:08,1366,MegaWatts,MW,dev-2,Output
